,itemA,itemB,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
60417,Nutz Over Chocolate,Chicken Flavor Top Ramen Noodles,4,0.012679896024852597,21,0.06656945413047613,22,0.06973942813668928,0.1904761904761905,0.18181818181818182,2.731255411255411
18860,Organic Quinoa Dark Chocolate Bar,Racer 5 IPA,4,0.012679896024852597,11,0.03486971406834464,42,0.13313890826095226,0.36363636363636365,0.09523809523809525,2.731255411255411
42884,"Sweet Potato, Quinoa, & Kale Ravioli",Mozzarella Ciliegine Fresh,11,0.03486971406834464,31,0.09826919419260761,41,0.12996893425473913,0.3548387096774194,0.26829268292682923,2.7301809598741147
8003,Synergy Organic Kombucha Gingerberry,Enlightened Organic Raw Kombucha,9,0.02852976605591834,26,0.08241932416154188,40,0.12679896024852597,0.34615384615384615,0.22499999999999998,2.7299423076923075
58218,Biscuits for Dogs less than 20 lbs,Beef Stew Canned Dog Food,5,0.015849870031065746,17,0.05388955810562353,34,0.10777911621124706,0.2941176470588236,0.1470588235294118,2.7288927335640145
68349,Mandarin Orange in 100% Fruit Juice,Light Key Lime Pie Yogurt,5,0.015849870031065746,34,0.10777911621124706,17,0.05388955810562353,0.1470588235294118,0.2941176470588236,2.7288927335640145
62342,Smartwater,Natural Sliced Gouda Cheese,7,0.022189818043492043,45,0.14264883027959172,18,0.05705953211183668,0.15555555555555556,0.3888888888888889,2.7261975308641975
48167,Chunky Peanut Butter High Protein Bar,"Everything Bagel,kattle Boiled & Hearth Baked Slice",7,0.022189818043492043,27,0.08558929816775503,30,0.09509922018639447,0.25925925925925924,0.23333333333333334,2.7261975308641975
53354,"Sauvignon Blanc, Napa Valley, 2009",Paraduxx Z Red Blend,11,0.03486971406834464,67,0.21238825841628098,19,0.060229506118049836,0.16417910447761194,0.5789473684210525,2.7258915946582873
47693,Lemon with Electrolytes & Vitamins Water Beverage,Pomegranate Arils,29,0.09192924618018132,60,0.19019844037278894,56,0.17751854434793635,0.48333333333333334,0.5178571428571428,2.7227202380952384
63814,"Sparkling Mineral Water, Natural Lemon Flavor",Very Berry Flavor Sparking Mineral Water,23,0.07290940214290242,58,0.18385849236036264,46,0.14581880428580485,0.396551724137931,0.5,2.71948275862069
8029,Herb Slab Bread,Rosemary Mini Croccantini,11,0.03486971406834464,22,0.06973942813668928,58,0.18385849236036264,0.5,0.1896551724137931,2.71948275862069
56957,Hi-Chew Strawberry Green Apple Grape Fruit,Dark Chocolate Minis,9,0.02852976605591834,36,0.11411906422367336,29,0.09192924618018132,0.25,0.3103448275862069,2.71948275862069
8028,Guava Goddess Organic Kambucha,Rosemary Mini Croccantini,4,0.012679896024852597,8,0.025359792049705194,58,0.18385849236036264,0.5,0.06896551724137931,2.7194827586206896
16031,Bee Pollen Whole Granules,Cayenne Cleanse Probiotic Tea,4,0.012679896024852597,16,0.05071958409941039,29,0.09192924618018132,0.25,0.13793103448275862,2.7194827586206896
52354,Vanilla Ice Cream Sandwiches,Bacon Egg & Cheese Frozen Sandwiches,4,0.012679896024852597,58,0.18385849236036264,8,0.025359792049705194,0.06896551724137931,0.5,2.7194827586206896
42215,Herbal Tea Lemon & Ginger Caffeine Free Tea Bags,White Paper Towels,6,0.019019844037278896,24,0.07607937614911559,29,0.09192924618018132,0.25,0.20689655172413796,2.7194827586206896
23178,Canned Aranciata Orange,"Pro-Health Toothbrush, Medium",4,0.012679896024852597,58,0.18385849236036264,8,0.025359792049705194,0.06896551724137931,0.5,2.7194827586206896
39260,Organic Raw Multigreen Kobmbucha,Bread Co Pain Au Levain,4,0.012679896024852597,29,0.09192924618018132,16,0.05071958409941039,0.13793103448275862,0.25,2.7194827586206896
62769,Everything Deli Style Pretzel Crisps Crackers,Garlic Parmesan Deli Style Pretzel Crisps,6,0.019019844037278896,58,0.18385849236036264,12,0.03803968807455779,0.10344827586206898,0.5,2.7194827586206896
55649,Fior Di Latte Organic Fresh Mozzarella,Lavender Hand Sanitizer Wipes,4,0.012679896024852597,29,0.09192924618018132,16,0.05071958409941039,0.13793103448275862,0.25,2.7194827586206896
64739,Cafe Cuisine Sesame Chicken,Pronamel Gentle Whitening Toothpaste,4,0.012679896024852597,58,0.18385849236036264,8,0.025359792049705194,0.06896551724137931,0.5,2.7194827586206896
69575,Vanilla Ice Cream Sandwiches,Ham & Cheddar Frozen Sandwiches,5,0.015849870031065746,58,0.18385849236036264,10,0.03169974006213149,0.08620689655172414,0.5,2.7194827586206896
10560,Organic Honey Grade A,Oats and Honey Protein Crunchy Granola,4,0.012679896024852597,29,0.09192924618018132,16,0.05071958409941039,0.13793103448275862,0.25,2.7194827586206896
57775,Reduced Fat Swiss Deli-Thin Slices Cheese,Indian Paneer Tikka,6,0.019019844037278896,29,0.09192924618018132,24,0.07607937614911559,0.20689655172413796,0.25,2.7194827586206896
13905,Rosemary Mini Croccantini,Belgian Style Golden Ale,4,0.012679896024852597,58,0.18385849236036264,8,0.025359792049705194,0.06896551724137931,0.5,2.7194827586206896
18980,White Paper Towels,Kids Soft and Chewy Candy,5,0.015849870031065746,29,0.09192924618018132,20,0.06339948012426298,0.1724137931034483,0.25,2.7194827586206896
44483,Chocolate Dipped Coconut,"Cheese, Sheep & Goat's Milk, Barrel-Aged, Feta",4,0.012679896024852597,29,0.09192924618018132,16,0.05071958409941039,0.13793103448275862,0.25,2.7194827586206896
55724,Lavender Hand Sanitizer Wipes,Fior Di Latte Organic Fresh Mozzarella,4,0.012679896024852597,16,0.05071958409941039,29,0.09192924618018132,0.25,0.13793103448275862,2.7194827586206896
10561,White Paper Towels,Oats and Honey Protein Crunchy Granola,4,0.012679896024852597,29,0.09192924618018132,16,0.05071958409941039,0.13793103448275862,0.25,2.7194827586206896
32216,100% Raw Apple Ginger Juice,Unsweetened Blackberry Water,4,0.012679896024852597,8,0.025359792049705194,58,0.18385849236036264,0.5,0.06896551724137931,2.7194827586206896
40201,Garden Salsa Multigrain Chips,Roasted Turkey Breast,6,0.019019844037278896,17,0.05388955810562353,41,0.12996893425473913,0.3529411764705883,0.14634146341463414,2.71558106169297
51023,Premium Mango Fruit Snack Pack,Organic Ancient Grains Granola,4,0.012679896024852597,31,0.09826919419260761,15,0.047549610093197234,0.12903225806451615,0.2666666666666667,2.713634408602151
68212,Natural Choice Original Uncured Bacon,Pepperidge Farm Colors Cheddar Baked Snack Crackers,4,0.012679896024852597,31,0.09826919419260761,15,0.047549610093197234,0.12903225806451615,0.2666666666666667,2.713634408602151
69580,Black Silk Dark Roast K-Cups Coffee,Homestyle Meatballs,4,0.012679896024852597,31,0.09826919419260761,15,0.047549610093197234,0.12903225806451615,0.2666666666666667,2.713634408602151
49072,Simply 100® Blueberry Blended Non-Fat Greek Yogurt,Strawberry Cheesecake Flavored Low Fat Yogurt,4,0.012679896024852597,31,0.09826919419260761,15,0.047549610093197234,0.12903225806451615,0.2666666666666667,2.713634408602151
23196,Chicken Caesar Salad,Triple Caramel Chunk Ice Cream,4,0.012679896024852597,31,0.09826919419260761,15,0.047549610093197234,0.12903225806451615,0.2666666666666667,2.713634408602151
19817,Diet Lemon Tea,Movie Theater Butter Pop Corn,4,0.012679896024852597,15,0.047549610093197234,31,0.09826919419260761,0.2666666666666667,0.12903225806451615,2.713634408602151
69605,Chicken Curry Salad,Brioche Tressee Slice Loaf,7,0.022189818043492043,37,0.11728903822988651,22,0.06973942813668928,0.1891891891891892,0.3181818181818182,2.712800982800983
49096,Non-Fat Blueberry on the Bottom Greek Yogurt,Coconut Blended Low-Fat Greek Yogurt,7,0.022189818043492043,37,0.11728903822988651,22,0.06973942813668928,0.1891891891891892,0.3181818181818182,2.712800982800983
1472,"Lentil Chips, Spicy Sriracha",Organic Gala Apples,5,0.015849870031065746,6,0.019019844037278896,97,0.30748747860267545,0.8333333333333333,0.051546391752577324,2.7101374570446732
15916,Spaghetti with Meat Sauce Pasta Meal,Rotisserie Deli Shave Chicken Breast,15,0.047549610093197234,92,0.2916376085716097,19,0.060229506118049836,0.16304347826086957,0.7894736842105262,2.707036613272311
45011,Florentine Quiche,Organic Whole Milk,7,0.022189818043492043,8,0.025359792049705194,102,0.3233373486337412,0.875,0.06862745098039216,2.706151960784313
8514,Jumbo Garlic,Michigan Organic Kale,5,0.015849870031065746,11,0.03486971406834464,53,0.16800862232929692,0.4545454545454546,0.09433962264150943,2.7054888507718693
41642,Real Medleys Summer Berry Oatmeal Cup,Special K Vanilla Almond Cereal,6,0.019019844037278896,25,0.07924935015532873,28,0.08875927217396817,0.24000000000000002,0.2142857142857143,2.703942857142857
53458,Unsweetened Vanilla Almond Breeze,0% Greek Strained Yogurt,6,0.019019844037278896,25,0.07924935015532873,28,0.08875927217396817,0.24000000000000002,0.2142857142857143,2.703942857142857
62847,"Organic Red Radish, Bunch",100% Natural Crunchy Peanut Butter,6,0.019019844037278896,70,0.22189818043492046,10,0.03169974006213149,0.08571428571428572,0.6000000000000001,2.7039428571428568
40615,Whole Grain White Bread,Cranberry Pomegranate Flavor 100% Juice,6,0.019019844037278896,20,0.06339948012426298,35,0.11094909021746023,0.30000000000000004,0.17142857142857143,2.7039428571428568
48864,Turkey & Cheddar Cracker Stackers,Lunchables Nachos with Cheese Dip and Salsa,6,0.019019844037278896,20,0.06339948012426298,35,0.11094909021746023,0.30000000000000004,0.17142857142857143,2.7039428571428568
43067,"Organic Red Radish, Bunch",Pitted Prunes,15,0.047549610093197234,70,0.22189818043492046,25,0.07924935015532873,0.21428571428571425,0.6,2.7039428571428568
13464,Cookie Bars,De Mexico,7,0.022189818043492043,19,0.060229506118049836,43,0.1363088822671654,0.3684210526315789,0.16279069767441862,2.7028396572827416
41505,Original Whipped Topping,Rainbow Rotini Pasta,4,0.012679896024852597,52,0.16483864832308376,9,0.02852976605591834,0.07692307692307693,0.4444444444444445,2.6962393162393163
1308,French Vanilla Yogurt Vanilla,Orange Juice 100% Juice,4,0.012679896024852597,9,0.02852976605591834,52,0.16483864832308376,0.4444444444444445,0.07692307692307693,2.6962393162393163
6344,California Orange Juice,Essentials Organic Green Delight Juice,4,0.012679896024852597,9,0.02852976605591834,52,0.16483864832308376,0.4444444444444445,0.07692307692307693,2.6962393162393163
47305,Organic SprouTofu Super Firm Tofu,"Cabernet Sauvignon, Paso Robles, 2012",6,0.019019844037278896,26,0.08241932416154188,27,0.08558929816775503,0.23076923076923078,0.22222222222222224,2.6962393162393163
54538,Chunky Peanut Butter High Protein Bar,Premium Cannellini White Kidney Beans,6,0.019019844037278896,27,0.08558929816775503,26,0.08241932416154188,0.22222222222222224,0.23076923076923078,2.6962393162393163
59246,Cauliflower Florets,Gluten Free Miso Soup Tofu,7,0.022189818043492043,39,0.12362898624231282,21,0.06656945413047613,0.1794871794871795,0.3333333333333333,2.6962393162393163
10576,Honey Nut Dream Granola,Super Chunk Extra Crunchy Peanut Butter,4,0.012679896024852597,13,0.04120966208077094,36,0.11411906422367336,0.3076923076923077,0.11111111111111112,2.6962393162393163
63939,Stringless Sugar Snap Peas,Cloud Star Buddy Biscuits Peanut Butter Dog Treats,4,0.012679896024852597,52,0.16483864832308376,9,0.02852976605591834,0.07692307692307693,0.4444444444444445,2.6962393162393163
23550,Light Alfredo Sauce,Fresh Ciliegine Mozzarella Cheese,4,0.012679896024852597,9,0.02852976605591834,52,0.16483864832308376,0.4444444444444445,0.07692307692307693,2.6962393162393163
44528,Happiness Moisturizing Body Wash Bamboo Essence & Orange Blossom Scent,Original Coconut Milk Creamer,7,0.022189818043492043,13,0.04120966208077094,63,0.19970836239142836,0.5384615384615384,0.11111111111111113,2.6962393162393163
18994,Ultra Thin Pastrami,English Breakfast Black Tea Bags,4,0.012679896024852597,18,0.05705953211183668,26,0.08241932416154188,0.22222222222222224,0.15384615384615385,2.6962393162393163
21430,Essentials Organic Green Delight Juice,Crunchy Organic Dark Roasted Peanut Butter,4,0.012679896024852597,52,0.16483864832308376,9,0.02852976605591834,0.07692307692307693,0.4444444444444445,2.6962393162393163
18593,Mystic Mango Kombucha,"Bar, Toffee & Almonds in Milk Chocolate",6,0.019019844037278896,27,0.08558929816775503,26,0.08241932416154188,0.22222222222222224,0.23076923076923078,2.6962393162393163
19065,100% Whole Wheat Pre-Sliced Bagels,Ready Rice  Pilaf,4,0.012679896024852597,39,0.12362898624231282,12,0.03803968807455779,0.10256410256410256,0.3333333333333333,2.696239316239316
51105,Vanilla Bottles,Disinfecting Wipes Fresh Scent,4,0.012679896024852597,12,0.03803968807455779,39,0.12362898624231282,0.3333333333333333,0.10256410256410256,2.696239316239316
59388,Complete Cat Food,Shelled Soybeans Edamame,9,0.02852976605591834,27,0.08558929816775503,39,0.12362898624231282,0.3333333333333333,0.23076923076923075,2.696239316239316
39859,All Whites 100% Egg Whites,Leaf Cut Spinach,4,0.012679896024852597,78,0.24725797248462564,6,0.019019844037278896,0.05128205128205128,0.6666666666666666,2.696239316239316
19014,Winterfrost Sugar-Free Gum,90 Minute Imperial Ipa,5,0.015849870031065746,13,0.04120966208077094,45,0.14264883027959172,0.3846153846153846,0.1111111111111111,2.696239316239316
19064,Light Pink Lemonade,Ready Rice  Pilaf,4,0.012679896024852597,39,0.12362898624231282,12,0.03803968807455779,0.10256410256410256,0.3333333333333333,2.696239316239316
5365,Light Pink Lemonade,100% Whole Wheat Pre-Sliced Bagels,13,0.04120966208077094,39,0.12362898624231282,39,0.12362898624231282,0.3333333333333333,0.3333333333333333,2.696239316239316
43635,Natural Applesauce,100% Egg Whites,6,0.019019844037278896,19,0.060229506118049836,37,0.11728903822988651,0.31578947368421056,0.16216216216216217,2.692403982930299
40092,Natural Orange Flavor Sparkling Mineral Water,Santa Fe Caesar Complete Salad Kit,6,0.019019844037278896,19,0.060229506118049836,37,0.11728903822988651,0.31578947368421056,0.16216216216216217,2.692403982930299
3320,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,Toffe + Sea Salt,4,0.012679896024852597,67,0.21238825841628098,7,0.022189818043492043,0.05970149253731344,0.5714285714285715,2.690490405117271
69618,Deluxe Bagels Onion,"Mini Bagels, Whole Grain Blueberry",4,0.012679896024852597,67,0.21238825841628098,7,0.022189818043492043,0.05970149253731344,0.5714285714285715,2.690490405117271
17,Hass Avocados,"Deli Fresh Smoked Ham, 97% Fat Free, Gluten Free",4,0.012679896024852597,67,0.21238825841628098,7,0.022189818043492043,0.05970149253731344,0.5714285714285715,2.690490405117271
3410,"Kombucha, Organic Raw, Lavender No. 3",6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,4,0.012679896024852597,7,0.022189818043492043,67,0.21238825841628098,0.5714285714285715,0.05970149253731344,2.690490405117271
3419,Whole Wheat Bread,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,4,0.012679896024852597,7,0.022189818043492043,67,0.21238825841628098,0.5714285714285715,0.05970149253731344,2.690490405117271
19132,Squeezed Lemonade,Wheat Thins Reduced Fat Crackers,10,0.03169974006213149,23,0.07290940214290242,51,0.1616686743168706,0.4347826086956522,0.19607843137254902,2.6893435635123617
36910,Soft & Smooth100% Whole Wheat Bread,Basil Pesto Sauce,6,0.019019844037278896,44,0.13947885627337855,16,0.05071958409941039,0.13636363636363638,0.375,2.688579545454546
35267,Non Fat Raspberry Yogurt,Cream Top Smooth & Creamy Vanilla Yogurt,6,0.019019844037278896,22,0.06973942813668928,32,0.10143916819882078,0.27272727272727276,0.1875,2.688579545454546
57525,Soft & Smooth100% Whole Wheat Bread,Black Berry Hibiscus Beverage,9,0.02852976605591834,44,0.13947885627337855,24,0.07607937614911559,0.20454545454545456,0.37499999999999994,2.6885795454545454
50713,Havarti Dill Cheese,Honey Goat Milk Cheese,9,0.02852976605591834,32,0.10143916819882078,33,0.10460914220503392,0.28125,0.2727272727272727,2.688579545454545
32160,Synergy Organic & Raw Green Chia Kombucha,"Water, Unsweet, Blood Orange",6,0.019019844037278896,47,0.148988778292018,15,0.047549610093197234,0.12765957446808512,0.4000000000000001,2.684765957446809
35227,Nine Grain Sourdough Dough,Simply Naked Pita Chips,6,0.019019844037278896,15,0.047549610093197234,47,0.148988778292018,0.4000000000000001,0.12765957446808512,2.684765957446809
35228,Flamin' Hot Snack Mix,Simply Naked Pita Chips,4,0.012679896024852597,10,0.03169974006213149,47,0.148988778292018,0.4,0.0851063829787234,2.684765957446808
32171,Synergy Organic & Raw Green Chia Kombucha,"Lasagna, Vegetable, with Daiya Cheeze",4,0.012679896024852597,47,0.148988778292018,10,0.03169974006213149,0.0851063829787234,0.4,2.684765957446808
61023,Coconut Chocolate Chip,Clover Blossom Honey,9,0.02852976605591834,46,0.14581880428580485,23,0.07290940214290242,0.1956521739130435,0.391304347826087,2.683497164461248
31782,Racer 5 IPA,Enjoy By (MM-DD-YY) IPA,5,0.015849870031065746,42,0.13313890826095226,14,0.04437963608698409,0.11904761904761905,0.35714285714285715,2.682482993197279
66600,Cola Soda,Prepared Meals Roasted Chicken Recipe  Wet Dog Food,5,0.015849870031065746,49,0.1553287263044443,12,0.03803968807455779,0.10204081632653061,0.41666666666666663,2.682482993197279
18852,"Kombucha, Organic Raw, Citrus",Racer 5 IPA,5,0.015849870031065746,14,0.04437963608698409,42,0.13313890826095226,0.35714285714285715,0.11904761904761905,2.682482993197279
41643,Gluten Free Miso Soup Tofu,Special K Vanilla Almond Cereal,5,0.015849870031065746,21,0.06656945413047613,28,0.08875927217396817,0.2380952380952381,0.17857142857142858,2.682482993197279
13392,Sliced Monterey Jack Cheese,Extra-Thick Scrubber Sponge,5,0.015849870031065746,42,0.13313890826095226,14,0.04437963608698409,0.11904761904761905,0.35714285714285715,2.682482993197279
46002,Icelandic Style Fat Free Plain Yogurt,Light & Lean Black Bean and Cheese Enchilada,5,0.015849870031065746,49,0.1553287263044443,12,0.03803968807455779,0.10204081632653061,0.41666666666666663,2.682482993197279
24518,Mixed Berry English Tea Scones,Good Seed Organic Thin Sliced Bread,5,0.015849870031065746,21,0.06656945413047613,28,0.08875927217396817,0.2380952380952381,0.17857142857142858,2.682482993197279
69641,Light Strawberry Yogurt,"Lean Pockets Applewood Bacon, Egg & Cheese Frozen Sandwiches with Whole Grain Crust",5,0.015849870031065746,31,0.09826919419260761,19,0.060229506118049836,0.16129032258064518,0.2631578947368421,2.6779286926994907
69648,100% Pure Organic Apple Juice,Chimichanga Chicken & Cheese,5,0.015849870031065746,31,0.09826919419260761,19,0.060229506118049836,0.16129032258064518,0.2631578947368421,2.6779286926994907
22177,Baby Kale Mix,Reduced Fat Original Baked Snack Crackers,5,0.015849870031065746,19,0.060229506118049836,31,0.09826919419260761,0.2631578947368421,0.16129032258064518,2.6779286926994907
68770,Wheat Gluten Free Waffles,Gluten Free Plain Bagels,7,0.022189818043492043,33,0.10460914220503392,25,0.07924935015532873,0.2121212121212121,0.27999999999999997,2.6766303030303025
38266,Classic Vanilla Coffee Creamer,Apple Berry Twist Dishwashing Liquid,7,0.022189818043492043,59,0.1870284663665758,14,0.04437963608698409,0.11864406779661016,0.5,2.6733898305084747
16297,No Sugar Added Red Grapefruit in Water,French Vanilla Sugar Free Liquid Coffee Creamer,4,0.012679896024852597,4,0.012679896024852597,118,0.3740569327331516,1.0,0.03389830508474576,2.6733898305084747
34165,Intense & Smoky French Roast Dark Roast Ground Coffee,Au Gratin Potatoes,4,0.012679896024852597,59,0.1870284663665758,8,0.025359792049705194,0.06779661016949153,0.5,2.6733898305084747
24193,Healthy Kids Disney Princess Shaped Pasta In Chicken Broth Condensed Soup,Organic Green Peas,4,0.012679896024852597,8,0.025359792049705194,59,0.1870284663665758,0.5,0.06779661016949153,2.6733898305084747
66848,Boneless Skinless Chicken Breast Fillets,Tofu Firm,4,0.012679896024852597,59,0.1870284663665758,8,0.025359792049705194,0.06779661016949153,0.5,2.6733898305084747
52369,Sonoma Brut Sparkling Wine,2 Ply Bathroom Tissue Rolls,5,0.015849870031065746,59,0.1870284663665758,10,0.03169974006213149,0.0847457627118644,0.5,2.6733898305084747
3343,Organic Raw Kombucha Gingerade,Simtra Triple IPA,8,0.025359792049705194,45,0.14264883027959172,21,0.06656945413047613,0.17777777777777778,0.380952380952381,2.670560846560847
60401,Natural Lemon Flavor Sparkling Mineral Water,Dried Cherries,8,0.025359792049705194,45,0.14264883027959172,21,0.06656945413047613,0.17777777777777778,0.380952380952381,2.670560846560847
26091,House Blend Medium Ground Coffee,Creamy Peanut Butter High Protein Bars,8,0.025359792049705194,21,0.06656945413047613,45,0.14264883027959172,0.380952380952381,0.17777777777777778,2.670560846560847
37648,Rutherford Cabernet Sauvignon Wine,Napa Reserves Cabernet Sauvignon,8,0.025359792049705194,27,0.08558929816775503,35,0.11094909021746023,0.2962962962962963,0.22857142857142856,2.6705608465608464
53308,Homestyle Breaded Chicken Breast Tenders,Organic Berry Basket Blend,8,0.025359792049705194,27,0.08558929816775503,35,0.11094909021746023,0.2962962962962963,0.22857142857142856,2.6705608465608464
41159,Honey Yoghurt,Strawberry Rhubarb Yoghurt,8,0.025359792049705194,27,0.08558929816775503,35,0.11094909021746023,0.2962962962962963,0.22857142857142856,2.6705608465608464
38288,Chips Ahoy! Chocolate Chip Candy Blasts,Medium Bag Peanut Milk Chocolate Candies,9,0.02852976605591834,19,0.060229506118049836,56,0.17751854434793635,0.47368421052631576,0.1607142857142857,2.668364661654135
35604,Spicy Salmon Roll,Ultimates Chocolate Chip Lovers Cookie Dough,4,0.012679896024852597,11,0.03486971406834464,43,0.1363088822671654,0.36363636363636365,0.0930232558139535,2.6677378435517975
54249,Organic Gracious Granola,Herring in Cream Sauce,4,0.012679896024852597,43,0.1363088822671654,11,0.03486971406834464,0.0930232558139535,0.36363636363636365,2.6677378435517975
33991,Milk Chocolate Nutrition Shake,Natural Apple Sauce Cups,4,0.012679896024852597,11,0.03486971406834464,43,0.1363088822671654,0.36363636363636365,0.0930232558139535,2.6677378435517975
24502,Organic Gracious Granola,Maple Almond Butter,4,0.012679896024852597,43,0.1363088822671654,11,0.03486971406834464,0.0930232558139535,0.36363636363636365,2.6677378435517975
50906,De Mexico,All-Natural Orchard Cherry Fruit Strip,4,0.012679896024852597,43,0.1363088822671654,11,0.03486971406834464,0.0930232558139535,0.36363636363636365,2.6677378435517975
5384,Squeezed Lemonade,Light Fridge Pack Lemonade,14,0.04437963608698409,23,0.07290940214290242,72,0.22823812844734673,0.6086956521739131,0.19444444444444445,2.6669323671497582
52302,Natural Sliced Vermont Sharp White Cheddar Cheese,Frontier Whole Wheat Oat & Honey Flapjack and Waffle Mix,5,0.015849870031065746,37,0.11728903822988651,16,0.05071958409941039,0.13513513513513514,0.3125,2.6643581081081082
62309,Irish Aged Cheddar Cheese,Red Pepper Jelly,4,0.012679896024852597,79,0.25042794649083877,6,0.019019844037278896,0.05063291139240507,0.6666666666666666,2.66210970464135
69669,100% Carrot Juice,Plus® Vanilla Nutrition Shake,4,0.012679896024852597,25,0.07924935015532873,19,0.060229506118049836,0.16,0.21052631578947367,2.6565052631578943
18808,Organic Orange Fruit Juice,Ruination Double India Pale Ale,4,0.012679896024852597,25,0.07924935015532873,19,0.060229506118049836,0.16,0.21052631578947367,2.6565052631578943
50731,Sgt. Pepper Goat Milk Cheese,"Cookies, Chocolate Chip Walnut",8,0.025359792049705194,25,0.07924935015532873,38,0.12045901223609967,0.32,0.21052631578947367,2.6565052631578943
33615,"Potato Chips, Original Lightly Salted",Bing Cherries,4,0.012679896024852597,19,0.060229506118049836,25,0.07924935015532873,0.21052631578947367,0.16,2.6565052631578943
16364,Ginger Beer Premium,Baba Black Lager,5,0.015849870031065746,22,0.06973942813668928,27,0.08558929816775503,0.2272727272727273,0.18518518518518517,2.6553872053872056
59610,Mandarin Orange Sparkling  Water,Organic Chocolate Chip ZBar Kids Energy Snack,10,0.03169974006213149,44,0.13947885627337855,27,0.08558929816775503,0.2272727272727273,0.37037037037037035,2.6553872053872056
69840,100% Lactose Free Organic 2% Reduced Fat Milk,Family Size All Butter Pound Cake,5,0.015849870031065746,27,0.08558929816775503,22,0.06973942813668928,0.18518518518518517,0.2272727272727273,2.6553872053872056
69689,Sprouted Whole Wheat Bread,Original Puffins Cereal,5,0.015849870031065746,33,0.10460914220503392,18,0.05705953211183668,0.15151515151515152,0.2777777777777778,2.6553872053872056
67467,Family Size Lasagna With Meat & Sauce,Family Size Macaroni & Cheese,10,0.03169974006213149,44,0.13947885627337855,27,0.08558929816775503,0.2272727272727273,0.37037037037037035,2.6553872053872056
18675,Dark with 70% Cacao Content Organic Chocolate Bar,Pretzel In Milk Chocolate Bar,5,0.015849870031065746,27,0.08558929816775503,22,0.06973942813668928,0.18518518518518517,0.2272727272727273,2.6553872053872056
67519,Tomato Basil Garlic Italian Sauce,Arnold Palmer Lite Half Iced Tea & Half Lemonade,6,0.019019844037278896,31,0.09826919419260761,23,0.07290940214290242,0.19354838709677422,0.26086956521739135,2.6546423562412347
23350,Core Hydration Water,Jet-Dry Original Rinse Aid,6,0.019019844037278896,23,0.07290940214290242,31,0.09826919419260761,0.26086956521739135,0.19354838709677422,2.6546423562412347
57523,Activia Vanilla Low Fat Yogurt,Organic Raspberry Passion Chia Beverage,4,0.012679896024852597,68,0.2155582324224941,7,0.022189818043492043,0.05882352941176472,0.5714285714285715,2.6509243697478997
67964,Mandarin Orange in 100% Fruit Juice,Finley Shreeded Mild Colby Monterey Jack,4,0.012679896024852597,34,0.10777911621124706,14,0.04437963608698409,0.11764705882352944,0.28571428571428575,2.6509243697478997
2611,Apricot  Walnut & Coconut Granola Bar,Original Fruit Chews,4,0.012679896024852597,7,0.022189818043492043,68,0.2155582324224941,0.5714285714285715,0.05882352941176472,2.6509243697478997
68893,Jumbo Cotton Balls,Blue Diamond Almond Breeze Vanilla Almond Milk,4,0.012679896024852597,17,0.05388955810562353,28,0.08875927217396817,0.23529411764705888,0.14285714285714288,2.6509243697478997
63703,Medium Bag Peanut Milk Chocolate Candies,Sandies Pecan Shortbread Cookies,8,0.025359792049705194,56,0.17751854434793635,17,0.05388955810562353,0.14285714285714288,0.47058823529411775,2.6509243697478997
47673,Pomegranate Arils,"Plus Downy Clean Breeze Scent Liquid Laundry Detergent, 46 oz, 24 loads Laundry",8,0.025359792049705194,56,0.17751854434793635,17,0.05388955810562353,0.14285714285714288,0.47058823529411775,2.6509243697478997
39275,Natural Milk Chocolate Bar,Dark Chocolate with 88% Cocoa,4,0.012679896024852597,17,0.05388955810562353,28,0.08875927217396817,0.23529411764705888,0.14285714285714288,2.6509243697478997
2613,Awaken Aloe + Wheatgrass Drink,Original Fruit Chews,4,0.012679896024852597,7,0.022189818043492043,68,0.2155582324224941,0.5714285714285715,0.05882352941176472,2.6509243697478997
2612,Organic Date Pecan & Coconut Granola Bar,Original Fruit Chews,4,0.012679896024852597,7,0.022189818043492043,68,0.2155582324224941,0.5714285714285715,0.05882352941176472,2.6509243697478997
64559,Special K Vanilla Almond Cereal,Low Fat Strawberry Yogurt Tubes,4,0.012679896024852597,28,0.08875927217396817,17,0.05388955810562353,0.14285714285714288,0.23529411764705888,2.6509243697478997
69853,Light New England Clam Chowder,Vegetable Classics 99% Fat Free Lentil Soup,4,0.012679896024852597,34,0.10777911621124706,14,0.04437963608698409,0.11764705882352944,0.28571428571428575,2.6509243697478997
11221,Organic Harvarti Sliced Cheese,Olive Oil & Sel Gris Sourdough Flatbread,9,0.02852976605591834,21,0.06656945413047613,51,0.1616686743168706,0.42857142857142855,0.17647058823529413,2.6509243697478992
55805,Krunch Ice Cream Bars,Ice Cream Sandwiches,5,0.015849870031065746,17,0.05388955810562353,35,0.11094909021746023,0.2941176470588236,0.14285714285714285,2.6509243697478992
